mondo_id,disease,raw_gene_count,ppi_gene_count,direct_gene_count,reason
MONDO:0023258,glycogen storage disease type 1 due to SLC37A4 mutation,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016553,isolated congenital hypogonadotropic hypogonadism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016830,Emery-Dreifuss muscular dystrophy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0019551,hereditary motor and sensory neuropathy type 6,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016971,limb-girdle muscular dystrophy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1010181,SCN5A-related cardiac rhythm disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018175,combined deficiency of factor V and factor VIII,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800395,PRPF31-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800499,childhood-onset idiopathic generalized epilepsy syndrome,3,1,0,below 20 genes in PPI; no direct evidence
MONDO:0045016,cholesterol catabolic process disease,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100358,ectodermal dysplasia WNT10A related,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0009043,generalized resistance to thyroid hormone,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002316,motor peripheral neuropathy,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100000,MED12-related intellectual disability syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0020629,"microcephaly, growth restriction and increased sister chromatid exchange",1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0000631,bone benign neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016408,permanent congenital hypothyroidism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0017269,X-linked ichthyosis syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016043,isolated cleft lip,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100162,IKBKG-related immunodeficiency with or without ectodermal dysplasia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0000465,atrioventricular block,4,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016612,X-linked cerebellar ataxia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002615,xanthomatosis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015998,isolated ectopia lentis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700256,TREX1-related type 1 interferonopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016199,neuromuscular disease caused by qualitative or quantitative defects of protein SERCA1,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1060109,PLEC-related muscular dystrophy-epidermolysis bullosa simplex spectrum disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100216,DICER1-related tumor predisposition,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016198,neuromuscular disease caused by qualitative or quantitative defects of plectin,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040039,OFD1-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1060192,CASK-related intellectual disability,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700285,DMD-related muscular dystrophy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015152,autosomal recessive limb-girdle muscular dystrophy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100494,autosomal dominant titinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0011634,rippling muscle disease,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0020704,inherited rippling muscle disease,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700225,hereditary gallbladder disorder,3,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002177,hyperinsulinism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0041261,disorder of acid-base balance,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0005606,tubular adenocarcinoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015146,classic lissencephaly,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0005232,large cell carcinoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0003050,lung large cell carcinoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0020633,anaplastic cancer,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016225,specific learning disability,3,1,0,below 20 genes in PPI; no direct evidence
MONDO:0006406,sarcomatoid carcinoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0014720,autosomal dominant optic atrophy plus syndrome,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015660,sporadic fetal brain disruption sequence,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700116,microcephaly with lissencephaly and/or hydranencephaly,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0017623,PTEN hamartoma tumor syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002036,penile disorder,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0005565,blastoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002134,physiological sexual disorder,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0020663,malignant spindle cell neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0859565,atrioventricular septal defect,2,1,1,below 20 genes in PPI
MONDO:0001342,dysgammaglobulinemia,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0006047,pancreatic adenocarcinoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0001586,mucopolysaccharidosis type 1,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0006311,myelodysplastic/myeloproliferative neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0020311,chronic myelomonocytic leukemia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0000188,GLUT1 deficiency syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0979877,Ververi-Brady syndrome,1,1,1,below 20 genes in PPI
MONDO:0017182,familial hyperinsulinism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1010116,sudden unexpected infant death,1,1,1,below 20 genes in PPI
MONDO:1010151,gallbladder disease 4,1,1,1,below 20 genes in PPI
MONDO:0859171,Luo-Schoch-Yamamoto syndrome,1,1,1,below 20 genes in PPI
MONDO:0859173,sick sinus syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0859175,nephronophthisis-like nephropathy 2,1,1,1,below 20 genes in PPI
MONDO:0859176,neurodevelopmental disorder with motor and speech delay and behavioral abnormalities,1,1,1,below 20 genes in PPI
MONDO:0006022,acidosis disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015624,diazoxide-sensitive diffuse hyperinsulinism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1010096,clinically amyopathic dermatomyositis,1,1,1,below 20 genes in PPI
MONDO:1040053,PROM1-related dominant retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100442,RP2-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0001641,severe pre-eclampsia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0009924,"vitamin D-dependent rickets, type 1",1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0017323,hypocalcemic rickets,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700234,PRPF8-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0025445,Wieacker-Wolff syndrome (spectrum),1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100593,COMP-related skeletal dysplasia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040065,ARL6-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018639,caudal regression-sirenomelia spectrum,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0014768,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2",1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800484,PRKAG2-related cardiomyopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0022760,chromosome 22q deletion,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0001222,congenital T-cell immunodeficiency,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016226,specific language disorder,3,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800181,OPA1-related optic atrophy with or without extraocular features,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100124,NAA10-related syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100254,CACNA1A-related complex neurodevelopmental disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0017279,young-onset Parkinson disease,4,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100445,LCA5-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0015550,suprabasal epidermolysis bullosa simplex,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100438,AIPL1-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700243,CACNA1F-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040051,IMPDH1-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0024341,retinal cell neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700377,NDP-related vitreoretinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0003072,retinal cancer,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040070,SPATA7-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100629,KIF5A-related neurological disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0004338,retinal cell cancer,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0021144,ovarian clear cell tumor,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100262,peroxisome biogenesis disorder due to PEX5 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016382,hereditary poikiloderma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018994,Charcot-Marie-Tooth disease type X,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0021231,retina neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0033312,schizophrenia 19,1,1,1,below 20 genes in PPI
MONDO:0033642,neurodevelopmental disorder with alopecia and brain abnormalities,1,1,1,below 20 genes in PPI
MONDO:0033643,inflammatory bowel disease 30,1,1,1,below 20 genes in PPI
MONDO:0033658,neurodevelopmental disorder with seizures and brain atrophy,1,1,1,below 20 genes in PPI
MONDO:0033364,"developmental and epileptic encephalopathy, 55",1,1,1,below 20 genes in PPI
MONDO:0033365,"developmental and epileptic encephalopathy, 56",1,1,1,below 20 genes in PPI
MONDO:0033366,"developmental and epileptic encephalopathy, 57",1,1,1,below 20 genes in PPI
MONDO:0100428,progressive bulbar palsy of childhood,1,1,1,below 20 genes in PPI
MONDO:0033368,"developmental and epileptic encephalopathy, 59",1,1,1,below 20 genes in PPI
MONDO:0033198,"hearing loss, autosomal recessive 106",1,1,1,below 20 genes in PPI
MONDO:0033281,polycystic kidney disease 5,1,1,1,below 20 genes in PPI
MONDO:0033282,multiple mitochondrial dysfunctions syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0033372,"developmental and epileptic encephalopathy, 63",1,1,1,below 20 genes in PPI
MONDO:0033373,"developmental and epileptic encephalopathy, 64",1,1,1,below 20 genes in PPI
MONDO:0033374,"developmental and epileptic encephalopathy, 65",1,1,1,below 20 genes in PPI
MONDO:0033479,spinocerebellar ataxia 44,1,1,1,below 20 genes in PPI
MONDO:0033367,"developmental and epileptic encephalopathy, 58",1,1,1,below 20 genes in PPI
MONDO:0033010,erythrokeratodermia variabilis et progressiva 1,1,1,1,below 20 genes in PPI
MONDO:0033012,erythrokeratodermia variabilis et progressiva 2,1,1,1,below 20 genes in PPI
MONDO:0033013,erythrokeratodermia variabilis et progressiva 3,1,1,1,below 20 genes in PPI
MONDO:0032927,triokinase and FMN cyclase deficiency syndrome,1,1,1,below 20 genes in PPI
MONDO:0032930,intellectual developmental disorder with poor growth and with or without seizures or ataxia,1,1,1,below 20 genes in PPI
MONDO:0032932,mitochondrial DNA depletion syndrome 18,1,1,1,below 20 genes in PPI
MONDO:0033664,Kilquist syndrome,1,1,1,below 20 genes in PPI
MONDO:0033667,Delpire-McNeill syndrome,1,1,1,below 20 genes in PPI
MONDO:0033311,Joubert syndrome 33,1,1,1,below 20 genes in PPI
MONDO:0033671,spermatogenic failure 45,1,1,1,below 20 genes in PPI
MONDO:0033673,spermatogenic failure 46,1,1,1,below 20 genes in PPI
MONDO:0033569,combined oxidative phosphorylation deficiency 49,1,1,1,below 20 genes in PPI
MONDO:0033570,combined oxidative phosphorylation deficiency 50,1,1,1,below 20 genes in PPI
MONDO:0033613,neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities,1,1,1,below 20 genes in PPI
MONDO:0033308,Joubert syndrome 30,1,1,1,below 20 genes in PPI
MONDO:0033309,Joubert syndrome 32,1,1,1,below 20 genes in PPI
MONDO:0033310,Joubert syndrome 31,1,1,1,below 20 genes in PPI
MONDO:0033669,Noonan syndrome 13,1,1,1,below 20 genes in PPI
MONDO:0033561,deeah syndrome,1,1,1,below 20 genes in PPI
MONDO:0033563,retinitis pigmentosa 90,1,1,1,below 20 genes in PPI
MONDO:0033564,oocyte maturation defect 8,1,1,1,below 20 genes in PPI
MONDO:0033565,oocyte maturation defect 9,1,1,1,below 20 genes in PPI
MONDO:0033566,combined oxidative phosphorylation deficiency 48,1,1,1,below 20 genes in PPI
MONDO:0033541,immunodeficiency 69,1,1,1,below 20 genes in PPI
MONDO:0033542,immunodeficiency 70,1,1,1,below 20 genes in PPI
MONDO:0033480,spinocerebellar ataxia 45,1,1,1,below 20 genes in PPI
MONDO:0033618,Vissers-Bodmer syndrome,1,1,1,below 20 genes in PPI
MONDO:0033620,myofibrillar myopathy 10,1,1,1,below 20 genes in PPI
MONDO:0033622,spermatogenic failure 44,1,1,1,below 20 genes in PPI
MONDO:0033630,neurodevelopmental disorder with speech impairment and dysmorphic facies,1,1,1,below 20 genes in PPI
MONDO:0033631,combined oxidative phosphorylation deficiency 51,1,1,1,below 20 genes in PPI
MONDO:0033555,immunodeficiency 73c with defective neutrophil chemotaxis and hypogammaglobulinemia,1,1,1,below 20 genes in PPI
MONDO:0033557,"hemophagocytic lymphohistiocytosis, familial, 6",1,1,1,below 20 genes in PPI
MONDO:0033559,intellectual developmental disorder with seizures and language delay,1,1,1,below 20 genes in PPI
MONDO:0033544,Tolchin-Le Caignec syndrome,1,1,1,below 20 genes in PPI
MONDO:0033361,"developmental and epileptic encephalopathy, 52",1,1,1,below 20 genes in PPI
MONDO:0033362,"developmental and epileptic encephalopathy, 53",1,1,1,below 20 genes in PPI
MONDO:0033363,"developmental and epileptic encephalopathy, 54",1,1,1,below 20 genes in PPI
MONDO:0018163,autosomal recessive cutis laxa type 2A,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0044300,familial adenomatous polyposis 4,1,1,1,below 20 genes in PPI
MONDO:0044303,congenital heart defects and ectodermal dysplasia,1,1,1,below 20 genes in PPI
MONDO:0044308,bardet-biedl syndrome 21,1,1,1,below 20 genes in PPI
MONDO:0002277,arteriosclerosis disorder,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0044208,specific granule deficiency 2,1,1,1,below 20 genes in PPI
MONDO:0043364,eosinophil peroxidase deficiency,1,1,1,below 20 genes in PPI
MONDO:0033545,mitochondrial DNA depletion syndrome 19,1,1,1,below 20 genes in PPI
MONDO:0033547,Li-Ghorbani-Weisz-Hubshman syndrome,1,1,1,below 20 genes in PPI
MONDO:0033549,optic atrophy 12,1,1,1,below 20 genes in PPI
MONDO:0033551,immunodeficiency 72 with autoinflammation,1,1,1,below 20 genes in PPI
MONDO:0033554,immunodeficiency 73b with defective neutrophil chemotaxis and lymphopenia,1,1,1,below 20 genes in PPI
MONDO:0019573,autosomal recessive cutis laxa type 2,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0044205,Shwachman-Diamond syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0043233,exfoliative dermatitis,1,1,1,below 20 genes in PPI
MONDO:0032855,neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies,1,1,1,below 20 genes in PPI
MONDO:0032858,"developmental and epileptic encephalopathy, 81",1,1,1,below 20 genes in PPI
MONDO:0032859,spermatogenic failure 40,1,1,1,below 20 genes in PPI
MONDO:0032863,spermatogenic failure 41,1,1,1,below 20 genes in PPI
MONDO:0032868,lessel-kubisch syndrome,1,1,1,below 20 genes in PPI
MONDO:0033014,erythrokeratodermia variabilis et progressiva 4,1,1,1,below 20 genes in PPI
MONDO:0033015,erythrokeratodermia variabilis et progressiva 5,1,1,1,below 20 genes in PPI
MONDO:0033009,Galloway-Mowat syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0032876,neurodevelopmental disorder with absent language and variable seizures,1,1,1,below 20 genes in PPI
MONDO:0032877,neurodevelopmental disorder with nonspecific brain abnormalities and with or without seizures,1,1,1,below 20 genes in PPI
MONDO:0032880,"developmental and epileptic encephalopathy, 82",1,1,1,below 20 genes in PPI
MONDO:0032881,premature ovarian failure 16,1,1,1,below 20 genes in PPI
MONDO:0032882,Heyn-Sproul-Jackson syndrome,1,1,1,below 20 genes in PPI
MONDO:0032850,neurooculocardiogenitourinary syndrome,1,1,1,below 20 genes in PPI
MONDO:0032851,intellectual developmental disorder with impaired language and dysmorphic facies,1,1,1,below 20 genes in PPI
MONDO:0032854,Zimmermann-Laband syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0033043,"spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy",1,1,1,below 20 genes in PPI
MONDO:0032775,neurodevelopmental disorder with seizures and speech and walking impairment,1,1,1,below 20 genes in PPI
MONDO:0032779,neurodevelopmental disorder with microcephaly and structural brain anomalies,1,1,1,below 20 genes in PPI
MONDO:0032782,immunodeficiency 63 with lymphoproliferation and autoimmunity,1,1,1,below 20 genes in PPI
MONDO:0032820,neurodevelopmental disorder with structural brain anomalies and dysmorphic facies,1,1,1,below 20 genes in PPI
MONDO:0032822,"developmental and epileptic encephalopathy, 80",1,1,1,below 20 genes in PPI
MONDO:0032823,intellectual developmental disorder 60 with seizures,1,1,1,below 20 genes in PPI
MONDO:0032829,neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities,1,1,1,below 20 genes in PPI
MONDO:0032830,snijders blok-fisher syndrome,1,1,1,below 20 genes in PPI
MONDO:0033007,Galloway-Mowat syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0032794,Leber congenital amaurosis 19,1,1,1,below 20 genes in PPI
MONDO:0033044,Meckel syndrome 13,1,1,1,below 20 genes in PPI
MONDO:0033045,orofaciodigital syndrome 16,1,1,1,below 20 genes in PPI
MONDO:0033046,Meier-Gorlin syndrome 8,1,1,1,below 20 genes in PPI
MONDO:0033047,Perrault syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0033123,exudative vitreoretinopathy 7,1,1,1,below 20 genes in PPI
MONDO:0033005,Galloway-Mowat syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0033006,"Galloway-Mowat syndrome 2, X-linked",1,1,1,below 20 genes in PPI
MONDO:0032791,Coffin-Siris syndrome 10,1,1,1,below 20 genes in PPI
MONDO:0032919,intellectual developmental disorder 62,1,1,1,below 20 genes in PPI
MONDO:0032920,juvenile arthritis due to defect in LACC1,1,1,1,below 20 genes in PPI
MONDO:0032922,Beck-Fahrner syndrome,1,1,1,below 20 genes in PPI
MONDO:0032926,sandestig-stefanova syndrome,1,1,1,below 20 genes in PPI
MONDO:0033481,spinocerebellar ataxia 46,1,1,1,below 20 genes in PPI
MONDO:0033482,spinocerebellar ataxia 47,1,1,1,below 20 genes in PPI
MONDO:0033485,short-rib thoracic dysplasia 19 with or without polydactyly,1,1,1,below 20 genes in PPI
MONDO:0032889,Poirier-Bienvenu neurodevelopmental syndrome,1,1,1,below 20 genes in PPI
MONDO:0032935,rhizomelic limb shortening with dysmorphic features,1,1,1,below 20 genes in PPI
MONDO:0032940,retinitis pigmentosa 88,1,1,1,below 20 genes in PPI
MONDO:0032941,myopia 27,1,1,1,below 20 genes in PPI
MONDO:0033004,polycystic kidney disease 4,1,1,1,below 20 genes in PPI
MONDO:0032912,Coffin-Siris syndrome 11,1,1,1,below 20 genes in PPI
MONDO:0032915,long QT syndrome 16,1,1,1,below 20 genes in PPI
MONDO:0032916,Imagawa-Matsumoto syndrome,1,1,1,below 20 genes in PPI
MONDO:0033008,Galloway-Mowat syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0032934,genitourinary and/or brain malformation syndrome,1,1,1,below 20 genes in PPI
MONDO:0032890,neuromuscular disease and ocular or auditory anomalies with or without seizures,1,1,1,below 20 genes in PPI
MONDO:0032892,structural brain anomalies with impaired intellectual development and craniosynostosis,1,1,1,below 20 genes in PPI
MONDO:0006793,hyperpituitarism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0032895,"developmental and epileptic encephalopathy, 83",1,1,1,below 20 genes in PPI
MONDO:0032896,spermatogenic failure 42,1,1,1,below 20 genes in PPI
MONDO:0032870,intellectual developmental disorder with short stature and behavioral abnormalities,1,1,1,below 20 genes in PPI
MONDO:0032873,retinitis pigmentosa 87 with choroidal involvement,1,1,1,below 20 genes in PPI
MONDO:0032875,short stature and microcephaly with genital anomalies,1,1,1,below 20 genes in PPI
MONDO:0032918,"developmental and epileptic encephalopathy, 84",1,1,1,below 20 genes in PPI
MONDO:0033532,Suleiman-El-Hattab syndrome,1,1,1,below 20 genes in PPI
MONDO:0033533,combined oxidative phosphorylation deficiency 45,1,1,1,below 20 genes in PPI
MONDO:0033534,combined oxidative phosphorylation deficiency 46,1,1,1,below 20 genes in PPI
MONDO:0033537,combined oxidative phosphorylation deficiency 47,1,1,1,below 20 genes in PPI
MONDO:0000628,central nervous system organ benign neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0033369,"developmental and epileptic encephalopathy, 60",1,1,1,below 20 genes in PPI
MONDO:0033370,"developmental and epileptic encephalopathy, 61",1,1,1,below 20 genes in PPI
MONDO:0033371,"developmental and epileptic encephalopathy, 62",1,1,1,below 20 genes in PPI
MONDO:0033492,Coffin-Siris syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0054725,spermatogenic failure 21,1,1,1,below 20 genes in PPI
MONDO:0054637,Noonan syndrome-like disorder with loose anagen hair 1,1,1,1,below 20 genes in PPI
MONDO:0054654,combined oxidative phosphorylation deficiency 32,1,1,1,below 20 genes in PPI
MONDO:0000722,non-syndromic synpolydactyly,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054666,ovarian dysgenesis 5,1,1,1,below 20 genes in PPI
MONDO:0000828,juvenile-onset Parkinson disease,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054677,combined oxidative phosphorylation deficiency 33,1,1,1,below 20 genes in PPI
MONDO:0054549,peroxisome biogenesis disorder 10B,1,1,1,below 20 genes in PPI
MONDO:0054696,immunodeficiency 53,1,1,1,below 20 genes in PPI
MONDO:0100082,LEOPARD syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0060711,Jaberi-Elahi syndrome,1,1,1,below 20 genes in PPI
MONDO:0060724,glycosylphosphatidylinositol biosynthesis defect 17,1,1,1,below 20 genes in PPI
MONDO:0060732,tetraamelia syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0060733,humerofemoral hypoplasia with radiotibial ray deficiency,1,1,1,below 20 genes in PPI
MONDO:0060745,intellectual developmental disorder with or without epilepsy or cerebellar ataxia,1,1,1,below 20 genes in PPI
MONDO:0060752,neurodevelopmental disorder with spasticity and poor growth,1,1,1,below 20 genes in PPI
MONDO:0054695,"myopathy, centronuclear, 6, with fiber-type disproportion",1,1,1,below 20 genes in PPI
MONDO:0054849,inflammatory bowel disease 29,1,1,1,below 20 genes in PPI
MONDO:0054615,spermatogenic failure 18,1,1,1,below 20 genes in PPI
MONDO:0054636,Skraban-Deardorff syndrome,1,1,1,below 20 genes in PPI
MONDO:0054862,premature ovarian failure 15,1,1,1,below 20 genes in PPI
MONDO:0054868,meconium ileus,1,1,1,below 20 genes in PPI
MONDO:0056797,neurodevelopmental disorder with midbrain and hindbrain malformations,1,1,1,below 20 genes in PPI
MONDO:0060457,autoinflammation with arthritis and dyskeratosis,1,1,1,below 20 genes in PPI
MONDO:0060491,neurodevelopmental disorder with involuntary movements,1,1,1,below 20 genes in PPI
MONDO:0054724,spermatogenic failure 20,1,1,1,below 20 genes in PPI
MONDO:0054697,immunodeficiency 11b with atopic dermatitis,1,1,1,below 20 genes in PPI
MONDO:0054698,proteasome-associated autoinflammatory syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0054565,short-rib thoracic dysplasia 17 with or without polydactyly,1,1,1,below 20 genes in PPI
MONDO:0054573,Lopes-Maciel-Rodan syndrome,1,1,1,below 20 genes in PPI
MONDO:0054581,Townes-Brocks syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0054582,Townes-Brocks syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0054588,Noonan syndrome-like disorder with loose anagen hair 2,1,1,1,below 20 genes in PPI
MONDO:0054591,Stankiewicz-Isidor syndrome,1,1,1,below 20 genes in PPI
MONDO:0060507,retinal dystrophy with or without macular staphyloma,1,1,1,below 20 genes in PPI
MONDO:0054752,multiple synostoses syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0054763,neurodegeneration with brain iron accumulation 7,1,1,1,below 20 genes in PPI
MONDO:0054764,neurodegeneration with brain iron accumulation 8,1,1,1,below 20 genes in PPI
MONDO:0054770,orofaciodigital syndrome 18,1,1,1,below 20 genes in PPI
MONDO:0054771,keratoconus 9,1,1,1,below 20 genes in PPI
MONDO:0054780,elliptocytosis 3,1,1,1,below 20 genes in PPI
MONDO:0100253,Roberts-SC phocomelia syndrome,1,1,1,below 20 genes in PPI
MONDO:0060760,intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,1,1,1,below 20 genes in PPI
MONDO:0100288,enhanced S-cone syndrome,1,1,1,below 20 genes in PPI
MONDO:0100296,Olmsted syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0100316,long QT syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0100325,odontochondrodysplasia 1,1,1,1,below 20 genes in PPI
MONDO:0060611,combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia,1,1,1,below 20 genes in PPI
MONDO:0100339,Friedreich ataxia,2,1,1,below 20 genes in PPI
MONDO:0100352,episodic kinesigenic dyskinesia 1,1,1,1,below 20 genes in PPI
MONDO:0100354,megacystis-microcolon-intestinal hypoperistalsis syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0100255,adenosine kinase deficiency,1,1,1,below 20 genes in PPI
MONDO:0054742,combined oxidative phosphorylation deficiency 35,1,1,1,below 20 genes in PPI
MONDO:0054743,polycystic liver disease 3 with or without kidney cysts,1,1,1,below 20 genes in PPI
MONDO:0060764,tetraamelia syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0100017,pityriasis rubra pilaris,1,1,1,below 20 genes in PPI
MONDO:0100523,SPAST-related motor disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100046,"exfoliation syndrome, susceptibility to",1,1,1,below 20 genes in PPI
MONDO:0100058,hypervalinemia and hyperleucine-isoleucinemia,1,1,1,below 20 genes in PPI
MONDO:0100516,complex neurodevelopmental disorder with motor features,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054852,peeling skin syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0054785,multiple mitochondrial dysfunctions syndrome 6,1,1,1,below 20 genes in PPI
