mondo_id,mondo_name,depth
MONDO:0005145,sporadic amyotrophic lateral sclerosis,6
MONDO:0005144,familial amyotrophic lateral sclerosis,6
MONDO:0005143,Pseudomonas aeruginosa PA14 infection,6
MONDO:0005142,Pseudomonas aeruginosa CF5 infection,6
MONDO:0020430,cor triatriatum sinister,6
MONDO:0004824,neonatal candidiasis,6
MONDO:0020419,pulmonary artery hypoplasia,6
MONDO:0020420,pulmonary branch stenosis,6
MONDO:0009588,Langer mesomelic dysplasia,6
MONDO:1012691,"GM2 gangliosidosis, rabbit",6
MONDO:1012690,"GM2 gangliosidosis, HEXA-related, sheep",6
MONDO:1012701,"X-linked progressive retinal atrophy, type 3, dog",6
MONDO:1012699,"lysosomal storage disease, ARSG related, dog",6
MONDO:1012707,"neuronal ceroid lipofuscinosis, ATP13A2-related, dog",6
MONDO:0020421,coronary artery intramyocardial course,6
MONDO:1012718,"muscular dystrophy with reduced β-sarcoglycan, domestic cat",6
MONDO:1012717,"early-onset retinal dystrophy, Bengal, domestic cat",6
MONDO:0004085,choroid epithelioid cell melanoma,6
MONDO:0020387,double outlet right ventricle with subpulmonary ventricular septal defect,6
MONDO:0003844,central nervous system lipoma,6
MONDO:0003841,heart lipoma,6
MONDO:0020373,early-onset anterior polar cataract,6
MONDO:0020374,cerulean cataract,6
MONDO:0019860,thyroid hemiagenesis,6
MONDO:0019861,thyroid hypoplasia,6
MONDO:0019854,thyroid ectopia,6
MONDO:0019855,athyreosis,6
MONDO:1012689,"GM2 gangliosidosis, Muntjak deer",6
MONDO:0020386,double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis,6
MONDO:0015239,abnormal origin of the pulmonary artery,6
MONDO:0020388,double outlet right ventricle with non-committed subpulmonary ventricular septal defect,6
MONDO:0005089,sarcoma,6
MONDO:0019877,distal trisomy 2q,6
MONDO:0005097,squamous cell lung carcinoma,6
MONDO:0019878,3q26 microduplication syndrome,6
MONDO:0007556,"epidermolysis bullosa simplex 2F, with mottled pigmentation",6
MONDO:0006744,endolymphatic hydrops,6
MONDO:0019867,mosaic trisomy 8,6
MONDO:0006752,Erysipelothrix rhusiopathiae infectious disease,6
MONDO:0005065,mesothelioma,6
MONDO:0019825,congenital coronary artery aneurysm,6
MONDO:0003858,anterior optic tract meningioma,6
MONDO:0005050,invasive ductal and lobular carcinoma,6
MONDO:0005060,liposarcoma,6
MONDO:0015259,brachydactyly-mesomelia-intellectual disability-heart defects syndrome,6
MONDO:0015260,diphyllobothriasis,6
MONDO:1010664,"autoimmune thrombocytopenic purpura, pig",6
MONDO:1010663,"autoimmune thrombocytopenic purpura, dog",6
MONDO:0015261,pseudopelade of Brocq,6
MONDO:0006749,mixed epithelioid and spindle cell melanoma,6
MONDO:0012286,"myopathy, autophagic vacuolar, infantile-onset",6
MONDO:0012293,autosomal recessive nonsyndromic hearing loss 23,6
MONDO:0007551,"epidermolysis bullosa simplex 1C, localized",6
MONDO:0007550,"epidermolysis bullosa simplex 1A, generalized severe",6
MONDO:0007549,generalized dominant dystrophic epidermolysis bullosa,6
MONDO:0007548,transient bullous dermolysis of the newborn,6
MONDO:0007555,"epidermolysis bullosa simplex 5A, Ogna type",6
MONDO:0007554,"epidermolysis bullosa simplex 1B, generalized intermediate",6
MONDO:0007552,pretibial dystrophic epidermolysis bullosa,6
MONDO:0005831,lymph node tuberculosis,6
MONDO:0006801,ileal neoplasm,6
MONDO:0019888,distal trisomy 20q,6
MONDO:0006803,inferior myocardial infarction,6
MONDO:0020412,congenital patent ductus arteriosus aneurysm,6
MONDO:0800367,"cardiomyopathy, dilated, 1LL",6
MONDO:0800368,"cardiomyopathy, dilated, 1MM",6
MONDO:0800352,retinitis pigmentosa 65,6
MONDO:0005822,latent syphilis,6
MONDO:0006815,jejunal cancer,6
MONDO:0006813,intradermal nevus,6
MONDO:0019887,distal trisomy 16q,6
MONDO:0005827,lipoatrophic diabetes,6
MONDO:0800357,"hyperpigmentation, progressive cribriform and zosteriform",6
MONDO:0800358,schizophrenia 17,6
MONDO:0005838,mansonelliasis,6
MONDO:0800345,"atrial fibrillation, familial, 17",6
MONDO:0800347,"cardiomyopathy, familial hypertrophic, 23, with or without ventricular noncompaction",6
MONDO:0800348,retinitis pigmentosa 53,6
MONDO:0800349,"atrial fibrillation, familial, 16",6
MONDO:0009581,intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome,6
MONDO:0007588,extrasystoles-short stature-hyperpigmentation-microcephaly syndrome,6
MONDO:0019869,mosaic trisomy 22,6
MONDO:0019870,distal trisomy 1p36,6
MONDO:0019871,distal trisomy 2p,6
MONDO:0006759,femoral neuropathy,6
MONDO:0019872,distal trisomy 3p,6
MONDO:0019874,distal trisomy 7p,6
MONDO:0020379,early-onset zonular cataract,6
MONDO:0020381,patterned macular dystrophy,6
MONDO:0007592,familial recurrent peripheral facial palsy,6
MONDO:0971093,MGP-related spondyloepiphyseal dysplasia,6
MONDO:0006778,halo nevus,6
MONDO:0006787,hidrocystoma,6
MONDO:0019882,distal trisomy 8q,6
MONDO:0006783,hemopneumothorax,6
MONDO:0019883,distal trisomy 9q,6
MONDO:0019884,distal trisomy 10q,6
MONDO:0006799,hypothalamic neoplasm,6
MONDO:0019885,distal trisomy 11q,6
MONDO:0019886,distal trisomy 13q,6
MONDO:0007266,hypertrophic cardiomyopathy 2,6
MONDO:0016527,glycogen storage disease due to lactate dehydrogenase deficiency,6
MONDO:0016514,epidermolysis bullosa simplex with anodontia/hypodontia,6
MONDO:0007245,"cafe au lait spots, multiple",6
MONDO:0007244,Caffey disease,6
MONDO:0008417,"sclerocornea, autosomal dominant",6
MONDO:0008416,palmoplantar keratoderma-sclerodactyly syndrome,6
MONDO:0008414,schizophrenia 1,6
MONDO:0008827,progressive pseudorheumatoid arthropathy of childhood,6
MONDO:0007256,hepatocellular carcinoma,6
MONDO:0007248,hereditary painful callosities,6
MONDO:0016526,trisomy 9p,6
MONDO:0019933,acromegaly,6
MONDO:0016176,axonal polyneuropathy associated with IgG/IgM/IgA monoclonal gammopathy,6
MONDO:0020479,pituitary gigantism,6
MONDO:0971175,"cardiomyopathy, dilated, 2K",6
MONDO:0971171,"muscular dystrophy, limb-girdle, autosomal recessive 29",6
MONDO:0007272,hereditary hypercarotenemia and vitamin A deficiency,6
MONDO:0007270,"cardiomyopathy, familial restrictive, 1",6
MONDO:0007268,hypertrophic cardiomyopathy 4,6
MONDO:0007267,hypertrophic cardiomyopathy 3,6
MONDO:0975755,eccrine angiomatous hamartoma,6
MONDO:0800326,cone-rod dystrophy 14,6
MONDO:0800328,"retinitis pigmentosa 94, variable age at onset",6
MONDO:0800308,orotic aciduria without megaloblastic anemia,6
MONDO:0800312,"wooly hair, autosomal recessive 1, with or without hypotrichosis",6
MONDO:0975746,"spastic paraplegia 92, autosomal recessive",6
MONDO:0800304,"neuropathy, hereditary sensory and autonomic, type IId",6
MONDO:0971178,polycystic kidney disease 8,6
MONDO:0975758,microvenular haemangioma,6
MONDO:0975757,anastomosing haemangioma,6
MONDO:0975756,reactive angioendotheliomatosis,6
MONDO:0008425,"omphalocele syndrome, Shprintzen-Goldberg type",6
MONDO:0975754,pseudomyogenic hemangioendothelioma,6
MONDO:0975753,papillary hemangioma,6
MONDO:0800364,"peroxisome biogenesis disorder, complementation group 3",6
MONDO:0975796,"spastic paraplegia 93, autosomal recessive",6
MONDO:0975759,acquired elastotic haemangioma,6
MONDO:0800365,"peroxisome biogenesis disorder, complementation group K",6
MONDO:0975806,multiple mitochondrial dysfunctions syndrome 10,6
MONDO:0016533,apolipoprotein A-II amyloidosis,6
MONDO:0015149,pure hereditary spastic paraplegia,6
MONDO:0018381,osteochondrosis,6
MONDO:0016164,herpetiform pemphigus,6
MONDO:0018370,KLHL9-related early-onset distal myopathy,6
MONDO:0018371,nebulin-related early-onset distal myopathy,6
MONDO:0007298,spinocerebellar ataxia type 29,6
MONDO:0018373,avascular necrosis,6
MONDO:0007296,spinocerebellar ataxia type 31,6
MONDO:0008470,spondyloepiphyseal dysplasia with punctate corneal dystrophy,6
MONDO:0008469,spondyloepimetaphyseal dysplasia-hypotrichosis syndrome,6
MONDO:0020633,anaplastic cancer,6
MONDO:0020638,superficial spreading melanoma,6
MONDO:0016162,bilateral frontal polymicrogyria,6
MONDO:0000375,bronchus carcinoma in situ,6
MONDO:0800206,epidermolysis bullosa dystrophica with subcorneal cleavage,6
MONDO:0021977,basaloid follicular hamartoma,6
MONDO:0044964,oral cavity mucoepidermoid carcinoma,6
MONDO:0000367,taeniasis,6
MONDO:0100364,genital herpes simplex type 1 infectious disorder,6
MONDO:0100363,genital herpes simplex type 2 infectious disorder,6
MONDO:0000368,extrapulmonary tuberculosis,6
MONDO:0007309,Charcot-Marie-Tooth disease type 1A,6
MONDO:0005426,MRI defined brain infarct,6
MONDO:0008421,flat face-microstomia-ear anomaly syndrome,6
MONDO:0008437,hereditary spastic paraplegia 3A,6
MONDO:0008433,small cell lung carcinoma,6
MONDO:0007275,carpal tunnel syndrome,6
MONDO:0018349,MAN1B1-congenital disorder of glycosylation,6
MONDO:0019624,acquired angioedema,6
MONDO:0019613,non-functioning pituitary adenoma,6
MONDO:0005852,mitral valve stenosis,6
MONDO:0005853,malignant mixed neoplasm,6
MONDO:0007200,blepharonasofacial malformation syndrome,6
MONDO:0007293,leukocyte adhesion deficiency 1,6
MONDO:0016255,uterine corpus mixed epithelial and mesenchymal neoplasm,6
MONDO:0005424,elephantiasis,6
MONDO:0007286,cataract 30,6
MONDO:0016239,cystinosis,6
MONDO:0008445,delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome,6
MONDO:0008457,spinocerebellar ataxia type 6,6
MONDO:0019643,transient pseudohypoaldosteronism,6
MONDO:0008451,"neuronopathy, distal hereditary motor, autosomal dominant 1",6
MONDO:0975864,B-lymphoblastic leukemia with NUTM1 rearrangement,6
MONDO:0007168,atelosteogenesis type III,6
MONDO:0007167,atelosteogenesis type I,6
MONDO:0007165,spastic ataxia 7,6
MONDO:0007164,spastic ataxia 1,6
MONDO:0009879,short stature due to growth hormone qualitative anomaly,6
MONDO:0009878,"pituitary hormone deficiency, combined, 2",6
MONDO:0009876,isolated growth hormone deficiency type IA,6
MONDO:0971062,developmental delay-language impairment-dopa responsive dystonia-parkinsonism syndrome due to a NR4A2 point mutation,6
MONDO:0971050,relapsing isolated optic neuritis,6
MONDO:0971049,single isolated optic neuritis,6
MONDO:0007163,episodic ataxia type 2,6
MONDO:0975863,B-lymphoblastic leukemia with MYC rearrangement,6
MONDO:0975862,B-lymphoblastic leukemia with MEF2D rearrangement,6
MONDO:0975867,B-lymphoblastic leukemia with ZNF384 rearrangement,6
MONDO:0975866,B-lymphoblastic leukemia with TCF3-HLF fusion,6
MONDO:0975865,B-lymphoblastic leukemia with PAX5alt,6
MONDO:0975887,2q13 microdeletion syndrome,6
MONDO:0975882,intellectual disability-epilepsy-dental anomalies-facial dysmorphism syndrome,6
MONDO:0020454,congenital complete agenesis of pericardium,6
MONDO:0971006,MHC class I deficiency 1,6
MONDO:0975904,10p15 microdeletion syndrome,6
MONDO:0019897,distal monosomy 12q,6
MONDO:0015200,anisakiasis,6
MONDO:0015191,myopathic intestinal pseudoobstruction,6
MONDO:0005149,pulmonary hypertension,6
MONDO:0004849,pulmonary emphysema,6
MONDO:0016541,acquired secondary polycythemia,6
MONDO:0009862,dihydropteridine reductase deficiency,6
MONDO:0009859,PHAVER syndrome,6
MONDO:0009858,Pfeiffer-Palm-Teller syndrome,6
MONDO:0971004,"amyloidosis, hereditary systemic 1",6
MONDO:0975920,RNASEH2B-related hereditary spastic paraplegia,6
MONDO:0975919,IFIH1-related hereditary spastic paraplegia,6
MONDO:0975918,asymptomatic hyperckemia-myalgia-rhabdomyolysis syndrome,6
MONDO:0019603,osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome,6
MONDO:0009867,lethal congenital glycogen storage disease of heart,6
MONDO:0009866,"phosphoenolpyruvate carboxykinase deficiency, cytosolic",6
MONDO:0009865,glycogen storage disease due to phosphoglycerate mutase deficiency,6
MONDO:0009864,"phosphoenolpyruvate carboxykinase deficiency, mitochondrial",6
MONDO:0009863,BH4-deficient hyperphenylalaninemia A,6
MONDO:0000920,duodenum cancer,6
MONDO:0015164,acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent,6
MONDO:0000930,nodular malignant melanoma,6
MONDO:0007185,Banki syndrome,6
MONDO:0975833,"leukodystrophy, hypomyelinating, 28",6
MONDO:0975828,"intellectual developmental disorder, X-linked 114",6
MONDO:0975840,retinitis pigmentosa 98,6
MONDO:0975838,"intellectual developmental disorder, autosomal dominant 75",6
MONDO:0968991,non-genetic central precocious puberty in male,6
MONDO:0968990,genetic central precocious puberty in male,6
MONDO:0968988,saccular spinal dysraphism with a stalk to the dome,6
MONDO:0044937,rectal carcinoma,6
MONDO:0970945,developmental and epileptic encephalopathy 116,6
MONDO:0007198,Ascher syndrome,6
MONDO:0009900,polysyndactyly-cardiac malformation syndrome,6
MONDO:0009897,adult polyglucosan body disease,6
MONDO:0009908,pterin-4 alpha-carbinolamine dehydratase 1 deficiency,6
MONDO:0009905,urban-Rogers-Meyer syndrome,6
MONDO:0009918,"fundus dystrophy, pseudoinflammatory, recessive form",6
MONDO:0009917,"pseudohypoaldosteronism, type IB1, autosomal recessive",6
MONDO:0009915,"46,XX disorder of sex development-skeletal anomalies syndrome",6
MONDO:0019611,TSH-secreting pituitary adenoma,6
MONDO:0971012,MHC class I deficiency 3,6
MONDO:0971011,MHC class I deficiency 2,6
MONDO:0971010,"amyloidosis, hereditary systemic 6",6
MONDO:0971009,"amyloidosis, hereditary systemic 5",6
MONDO:0971008,"amyloidosis, hereditary systemic 3",6
MONDO:0020455,congenital partial agenesis of pericardium,6
MONDO:0020456,pleuro-pericardial cyst,6
MONDO:0020457,6-phosphogluconate dehydrogenase deficiency,6
MONDO:0019606,simple cryoglobulinemia,6
MONDO:0003588,larynx liposarcoma,6
MONDO:0100372,disorder of peroxisomal transporter,6
MONDO:0015165,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,6
MONDO:0044874,refractory cytopenia of childhood,6
MONDO:0044880,cystic tumor of the pancreas,6
MONDO:0044878,adult germ cell tumor,6
MONDO:0044913,metastatic malignant neoplasm in the eye,6
MONDO:0044906,bladder urothelial papilloma,6
MONDO:0044903,myelofibrosis,6
MONDO:0044956,paranasal sinus mucoepidermoid carcinoma,6
MONDO:0012221,alpha-N-acetylgalactosaminidase deficiency type 1,6
MONDO:0010698,optic atrophy 2,6
MONDO:0010712,"panhypopituitarism, X-linked",6
MONDO:0014825,"chromosome 11p13 deletion syndrome, distal",6
MONDO:0956969,chronic inducible urticaria,6
MONDO:0012235,autosomal recessive spinocerebellar ataxia 7,6
MONDO:0700090,"epilepsy, familial temporal lobe, 1",6
MONDO:0700099,"adenocarcinoma, non-human animal",6
MONDO:0009745,neuronal ceroid lipofuscinosis 5,6
MONDO:0010714,Pelizeaus-Merzbacher spectrum disorder,6
MONDO:0009757,"Niemann-Pick disease, type C1",6
MONDO:0014835,"striatal degeneration, autosomal dominant 2",6
MONDO:0012222,alpha-N-acetylgalactosaminidase deficiency type 2,6
MONDO:0009761,cystic hygroma,6
MONDO:0010723,retinitis pigmentosa 2,6
MONDO:0859528,"hearing loss, autosomal dominant 89",6
MONDO:0859527,"hearing loss, autosomal dominant 88",6
MONDO:0859525,"hearing loss, autosomal dominant 87",6
MONDO:0859524,"hearing loss, autosomal dominant 86",6
MONDO:0022983,Dieterich disease,6
MONDO:0022963,desmoplastic infantile astrocytoma,6
MONDO:0012245,"developmental and epileptic encephalopathy, 3",6
MONDO:0002197,minor vestibular glands adenoma,6
MONDO:0002195,vulvar squamous neoplasm,6
MONDO:0012249,Lynch syndrome 2,6
MONDO:0010074,"brachyolmia type 1, toledo type",6
MONDO:0002202,outlet dysfunction constipation,6
MONDO:0002200,eccrine mixed tumor of skin,6
MONDO:0019988,pauci-immune glomerulonephritis with ANCA,6
MONDO:0012238,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2",6
MONDO:0012241,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3",6
MONDO:0019995,peripheral resistance to thyroid hormones,6
MONDO:0022965,desmoplastic infantile ganglioglioma,6
MONDO:0019990,non-amyloid fibrillary glomerulopathy,6
MONDO:0019989,pauci-immune glomerulonephritis without ANCA,6
MONDO:0011754,familial hyperreninemic hypoaldosteronism type 2,6
MONDO:0011752,nephronophthisis 4,6
MONDO:0011749,oculocutaneous albinism type 1B,6
MONDO:0014845,"spinocerebellar ataxia, autosomal recessive 22",6
MONDO:0011762,autosomal recessive nonsyndromic hearing loss 22,6
MONDO:0009744,neuronal ceroid lipofuscinosis 1,6
MONDO:0009740,neurofaciodigitorenal syndrome,6
MONDO:0011218,autosomal recessive congenital ichthyosis 11,6
MONDO:0011771,"neuronopathy, distal hereditary motor, autosomal recessive 3",6
MONDO:0011768,myasthenia gravis with thymus hyperplasia,6
MONDO:0011767,autosomal recessive nonsyndromic hearing loss 31,6
MONDO:0011765,multiple epiphyseal dysplasia type 5,6
MONDO:0011764,autosomal dominant Parkinson disease 8,6
MONDO:0020047,autosomal recessive syndromic cerebellar ataxia,6
MONDO:0020046,autosomal recessive degenerative and progressive cerebellar ataxia,6
MONDO:0020044,autosomal recessive metabolic cerebellar ataxia,6
MONDO:0020043,autosomal recessive congenital cerebellar ataxia,6
MONDO:0013163,nephronophthisis-like nephropathy 1,6
MONDO:0021109,inverted urothelial papilloma,6
MONDO:0011777,Alzheimer disease 8,6
MONDO:0011774,autosomal recessive nonsyndromic hearing loss 30,6
MONDO:0011773,anauxetic dysplasia,6
MONDO:0011783,ALG12-congenital disorder of glycosylation,6
MONDO:0002182,communication disorder,6
MONDO:0002178,placenta cancer,6
MONDO:0002175,degeneration of macula and posterior pole,6
MONDO:0002191,syringoma,6
MONDO:0002190,vulvar syringoma,6
MONDO:0012211,MPDU1-congenital disorder of glycosylation,6
MONDO:0859577,lacrimoauriculodentodigital syndrome 2,6
MONDO:0859573,bent bone dysplasia syndrome 2,6
MONDO:0859597,cns neuroblastoma with FOXR2 activation,6
MONDO:0022912,cutis verticis gyrata mental deficiency,6
MONDO:0859578,lacrimoauriculodentodigital syndrome 3,6
MONDO:0030064,"episodic ataxia, type 9",6
MONDO:0022930,Dandy-Walker malformation with nasopharyngeal teratoma and diaphragmatic hernia,6
MONDO:0030062,"arrhythmogenic right ventricular dysplasia, familial, 14",6
MONDO:0030072,"developmental and epileptic encephalopathy, 88",6
MONDO:0002198,vulvar glandular neoplasm,6
MONDO:0011220,"Parkinson disease 3, autosomal dominant",6
MONDO:0011224,monomelic amyotrophy,6
MONDO:0011226,autosomal dominant nonsyndromic hearing loss 15,6
MONDO:0859518,"leukodystrophy, hypomyelinating, 26, with chondrodysplasia",6
MONDO:0013158,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6",6
MONDO:0010733,hereditary spastic paraplegia 2,6
MONDO:0009769,oculo-palato-cerebral syndrome,6
MONDO:0021112,scrotum cancer,6
MONDO:0021110,sweat gland adenoma,6
MONDO:0001831,irregular astigmatism,6
MONDO:0600001,glutaminase deficiency,6
MONDO:0300000,SSR3-CDG,6
MONDO:0100621,acquired developmental and epileptic encephalopathy,6
MONDO:0005357,Creutzfeldt Jacob disease,6
MONDO:0005355,coronary restenosis,6
MONDO:0005354,chronic hepatitis C virus infection,6
MONDO:0005352,conduct disorder,6
MONDO:0001093,colonic lymphangioma,6
MONDO:0001094,residual stage of open angle glaucoma,6
MONDO:0001096,mediastinum ganglioneuroblastoma,6
MONDO:0005340,alopecia areata,6
MONDO:0001829,lumbosacral plexus lesion,6
MONDO:0957240,cone-rod dystrophy 24,6
MONDO:0957228,"intellectual developmental disorder, autosomal dominant 71, with behavioral abnormalities",6
MONDO:0001319,bladder lateral wall cancer,6
MONDO:0700128,translocation Down syndrome,6
MONDO:0700127,mosaic trisomy 21,6
MONDO:0700140,canine osteosarcoma,6
MONDO:0009695,"myeloproliferative disease, autosomal recessive",6
MONDO:0011761,autosomal dominant nonsyndromic hearing loss 21,6
MONDO:0011460,arrhythmogenic right ventricular dysplasia 6,6
MONDO:0011698,glycine N-methyltransferase deficiency,6
MONDO:0011474,progressive familial heart block type IB,6
MONDO:0011464,spinocerebellar ataxia type 11,6
MONDO:1011480,"Becker type muscular dystrophy, pig",6
MONDO:0011708,autosomal dominant nonsyndromic hearing loss 36,6
MONDO:0011466,"distal myopathy, Welander type",6
MONDO:0011468,"hereditary motor and sensory neuropathy, Okinawa type",6
MONDO:0011459,arrhythmogenic right ventricular dysplasia 5,6
MONDO:0011722,intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,6
MONDO:0001325,penile cancer,6
MONDO:0011717,hyperinsulinism-hyperammonemia syndrome,6
MONDO:0957274,"spastic paraplegia 89, autosomal recessive",6
MONDO:0015128,primary adrenal insufficiency,6
MONDO:0010125,upper limb defect-eye and ear abnormalities syndrome,6
MONDO:0700156,canine soft tissue sarcoma,6
MONDO:0015100,aregenerative anemia,6
MONDO:0015102,non-secreting chemodectoma,6
MONDO:0005314,relapsing-remitting multiple sclerosis,6
MONDO:0015109,congenital anomaly of the mitral subvalvular apparatus,6
MONDO:0010663,"intellectual disability-hypotonic facies syndrome, X-linked, 1",6
MONDO:0011480,autosomal dominant nonsyndromic hearing loss 20,6
MONDO:0012258,"epidermolysis bullosa simplex 2E, with migratory circinate erythema",6
MONDO:0957048,isolated macular dystrophy,6
MONDO:0957203,"intellectual developmental disorder, X-linked 111",6
MONDO:0957197,"diffuse glioma, H3 G34 mutant",6
MONDO:0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",6
MONDO:0012254,"multiple epiphyseal dysplasia, with miniepiphyses",6
MONDO:0009716,Richieri Costa-da Silva syndrome,6
MONDO:0010075,"spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures",6
MONDO:0010076,"spondyloepimetaphyseal dysplasia, Irapa type",6
MONDO:0022839,congenital human immunodeficiency virus,6
MONDO:0010077,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,6
MONDO:0010660,"intellectual disability, X-linked 9",6
MONDO:0010659,FRAXE intellectual disability,6
MONDO:0011488,"microcephaly 3, primary, autosomal recessive",6
MONDO:0011490,diffuse panbronchiolitis,6
MONDO:0011484,catecholaminergic polymorphic ventricular tachycardia 1,6
MONDO:0012246,spinocerebellar ataxia type 26,6
MONDO:0012247,spinocerebellar ataxia type 27,6
MONDO:0002185,hyperostosis,6
MONDO:0010114,"thanatophoric dysplasia, Glasgow variant",6
MONDO:0011737,Parkinson disease 10,6
MONDO:0011743,Alzheimer disease 4,6
MONDO:0002077,low implantation of placenta,6
MONDO:0015099,unilateral hemispheric polymicrogyria,6
MONDO:0002075,spontaneous tension pneumothorax,6
MONDO:0010108,testicular germ cell tumor,6
MONDO:0002073,malignant pineal area germ cell neoplasm,6
MONDO:0002072,melanotic neuroectodermal tumor,6
MONDO:0002087,peritoneum cancer,6
MONDO:0002188,vulvar nodular hidradenoma,6
MONDO:0010099,Tay-Sachs disease AB variant,6
MONDO:0001833,lacrimal duct obstruction,6
MONDO:0009705,carnitine palmitoyl transferase 1A deficiency,6
MONDO:0010105,"teratoma, pineal",6
MONDO:0012273,autosomal recessive nonsyndromic hearing loss 48,6
MONDO:0009711,congenital fiber-type disproportion myopathy,6
MONDO:0012274,acromesomelic dysplasia 3,6
MONDO:0012269,chromosome 3q29 microdeletion syndrome,6
MONDO:0010656,"intellectual disability, X-linked 1",6
MONDO:0030006,combined oxidative phosphorylation deficiency 40,6
MONDO:0021105,NAFLD1,6
MONDO:0024247,benign eccrine neoplasm,6
MONDO:0008047,episodic ataxia type 1,6
MONDO:0008057,"Carney complex, type 1",6
MONDO:0007772,pseudohypoaldosteronism type 2A,6
MONDO:0013114,autosomal dominant nonsyndromic hearing loss 50,6
MONDO:0013100,"atrial fibrillation, familial, 8",6
MONDO:0859086,"intellectual developmental disorder, X-linked 110",6
MONDO:0013090,chromosome 19q13.11 deletion syndrome,6
MONDO:0029142,"hearing loss, autosomal recessive 111",6
MONDO:0024276,glandular cell neoplasm,6
MONDO:0029465,"intellectual developmental disorder, autosomal dominant 69",6
MONDO:0030014,"muscular dystrophy, limb-girdle, autosomal recessive 26",6
MONDO:0030008,combined oxidative phosphorylation deficiency 42,6
MONDO:0030007,combined oxidative phosphorylation deficiency 41,6
MONDO:0008076,amyotrophic neuralgia,6
MONDO:0100580,"epilepsy, unknown whether focal or generalized",6
MONDO:0100574,generalized epilepsy,6
MONDO:0858944,myxoid glioneuronal tumor,6
MONDO:0858959,polymorphous low grade neuroepithelial tumor of the young,6
MONDO:0002042,mechanical ectropion,6
MONDO:0030020,combined oxidative phosphorylation deficiency 44,6
MONDO:0030017,combined oxidative phosphorylation deficiency 43,6
MONDO:0015066,"neuroendocrine tumor of the appendix, well differentiated, low or intermediate grade",6
MONDO:0015069,neuroendocrine tumor of the anal canal,6
MONDO:0024246,syringofibroadenoma,6
MONDO:0008049,"myopathy, distal, infantile-onset",6
MONDO:0015063,"duodenal neuroendocrine tumor, well differentiated, low or intermediate grade",6
MONDO:0002045,communicating hydrocephalus,6
MONDO:0002044,spastic ectropion,6
MONDO:0015064,"jejunal neuroendocrine tumor, well differentiated, low or intermediate grade",6
MONDO:0858957,multinodular and vacuolating neuronal tumor,6
MONDO:0015053,hereditary angioedema type 1,6
MONDO:0015054,hereditary angioedema type 2,6
MONDO:0015085,bathing suit ichthyosis,6
MONDO:0015075,thyroid gland carcinoma,6
MONDO:0015082,alopecia antibody deficiency,6
MONDO:0020064,pulmonary valve agenesis,6
MONDO:0021096,papillary epithelial neoplasm,6
MONDO:0021095,parkinsonian disorder,6
MONDO:0024275,amebic dysentery,6
MONDO:0011261,"spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and intellectual disability",6
MONDO:0024614,neurotic depression,6
MONDO:0011236,hyperinsulinism due to glucokinase deficiency,6
MONDO:0024615,T-cell and NK-cell neoplasm,6
MONDO:0024612,manic bipolar affective disorder,6
MONDO:0044621,16p12.1p12.3 triplication syndrome,6
MONDO:0044632,extracranial carotid artery aneurysm,6
MONDO:0044629,congenital amyoplasia,6
MONDO:0011255,mandibulofacial dysostosis-macroblepharon-macrostomia syndrome,6
MONDO:0011252,"spondyloepimetaphyseal dysplasia, Shohat type",6
MONDO:0011159,autosomal dominant nonsyndromic hearing loss 13,6
MONDO:0009825,5-oxoprolinase deficiency,6
MONDO:0011259,retinitis pigmentosa 22,6
MONDO:0044314,retinitis pigmentosa 78,6
MONDO:0044312,immunoskeletal dysplasia with neurodevelopmental abnormalities,6
MONDO:0011160,autosomal recessive nonsyndromic hearing loss 15,6
MONDO:0044320,retinitis pigmentosa 79,6
MONDO:0018687,progressive muscular atrophy,6
MONDO:0009294,glycogen storage disease VI,6
MONDO:0009293,glycogen storage disease V,6
MONDO:0009292,glycogen storage disease due to glycogen branching enzyme deficiency,6
MONDO:0021168,hibernoma,6
MONDO:0858956,diffuse leptomeningeal glioneuronal tumor,6
MONDO:0859002,intellectual disability-early-onset cataract-microcephaly syndrome,6
MONDO:0859000,SLC12A2-related developmental delay-intellectual disability-sensorineural deafness syndrome,6
MONDO:0858999,KDM3B-related intellectual disability-facial dysmorphism-short stature syndrome,6
MONDO:0858997,cancer of unknown primary site,6
MONDO:0859007,mosaic Legius syndrome,6
MONDO:0009824,primary hyperoxaluria type 2,6
MONDO:0009823,primary hyperoxaluria type 1,6
MONDO:0010679,Duchenne muscular dystrophy,6
